rainfall_72h_mm,rainfall_threshold_mm,soil_saturation_ratio,terrain_slope_degrees,drainage_capacity_mm_day,elevation_meters,river_distance_meters,past_recurrence_count,vulnerability_svi,flood_hazard_occurred
26.3,89.7,0.741,1.2,118.0,464.5,944.0,1,31.8,0
58.4,60.3,0.646,2.4,125.4,587.8,4431.0,4,78.9,0
93.4,108.6,0.822,4.8,79.5,784.4,2959.1,3,22.2,0
40.1,68.0,0.844,4.6,106.0,1140.9,261.7,1,74.7,0
14.0,89.5,0.397,2.5,92.6,722.8,602.3,4,16.0,0
29.0,98.8,0.951,5.9,47.6,893.6,711.9,1,73.5,0
259.4,106.7,0.581,4.3,31.5,610.0,586.5,1,35.0,1
36.7,88.2,0.526,4.6,117.3,762.8,1972.3,2,50.2,0
49.6,69.2,0.864,5.0,41.4,89.8,940.9,4,93.1,1
72.6,101.0,0.688,1.9,32.7,309.0,1068.6,2,59.1,0
31.6,64.0,0.931,22.3,84.7,437.4,2350.9,2,21.0,1
73.6,56.2,0.803,2.4,124.6,569.6,2017.4,1,84.9,1
137.5,104.9,0.605,20.8,128.8,59.6,220.2,3,40.9,1
28.6,86.6,0.349,6.0,142.9,172.3,1551.8,1,61.8,0
208.2,58.8,0.742,5.1,51.9,335.8,736.0,3,71.9,1
28.4,86.9,0.452,1.4,158.1,1166.0,468.9,6,77.2,1
21.2,63.0,0.82,15.6,128.0,401.0,111.6,0,49.6,1
53.9,56.7,0.529,4.1,46.2,581.0,851.6,2,76.8,0
11.9,61.4,0.715,7.9,138.5,239.3,577.0,2,24.4,0
47.4,97.6,0.752,1.3,92.4,734.9,397.6,1,57.1,1
131.7,96.6,0.479,3.4,34.0,340.4,1473.6,1,16.8,0
27.1,88.2,0.445,5.8,42.8,252.4,1810.9,2,47.5,0
36.4,66.5,0.56,5.7,83.6,622.3,386.9,4,44.2,0
129.5,95.6,0.643,21.6,96.6,11.6,110.9,2,93.3,1
159.6,77.4,0.916,21.0,152.9,14.2,2316.6,1,46.8,1
128.6,83.1,0.554,3.3,54.1,266.8,62.0,2,87.6,1
121.4,104.4,0.85,4.6,89.0,48.9,3369.7,4,49.8,0
136.3,80.2,0.421,0.8,55.5,134.1,1235.4,1,57.7,1
164.7,89.5,0.566,4.0,100.4,409.9,516.1,4,43.1,1
162.2,107.9,0.644,23.7,147.8,964.1,389.6,3,66.2,1
166.7,79.8,0.697,15.8,101.6,688.6,60.9,2,74.1,1
4.3,85.8,0.726,5.0,93.9,617.6,372.2,2,78.3,0
111.4,87.1,0.518,10.2,126.3,355.7,227.8,1,70.5,0
64.1,68.2,0.811,2.5,44.9,1118.4,1186.6,3,41.4,0
259.1,95.5,0.771,5.2,147.3,479.4,268.6,1,41.4,1
161.3,95.0,0.478,5.1,103.0,109.1,952.5,1,42.8,1
320.8,66.7,0.74,14.4,117.7,742.4,1120.3,2,18.0,0
111.0,55.7,0.816,16.8,135.6,141.0,474.7,1,90.4,1
12.5,109.9,0.761,4.5,110.7,417.5,92.8,4,30.7,1
24.0,87.0,0.701,1.5,111.6,611.4,95.6,3,27.7,1
343.2,65.0,0.81,14.6,123.5,1049.7,82.0,1,59.2,1
74.8,70.6,0.19,2.8,32.1,594.8,1662.5,2,18.8,0
26.8,89.0,0.914,5.4,76.6,844.2,509.3,3,82.0,1
193.6,62.6,0.193,4.2,155.0,1191.4,1959.3,2,85.1,1
134.1,57.1,0.883,2.5,59.8,162.1,728.2,3,46.8,1
7.4,98.9,0.309,23.3,98.2,333.3,774.0,2,92.7,0
113.1,94.4,0.601,14.5,48.7,476.5,913.1,0,40.9,0
19.8,72.0,0.832,18.3,68.6,509.1,1548.1,1,35.8,0
106.0,58.2,0.434,7.1,121.8,496.2,433.4,5,94.2,1
222.5,81.7,0.457,3.7,111.8,1089.6,205.6,1,35.0,1
48.1,70.2,0.552,4.6,80.9,858.3,1024.5,5,50.5,0
55.4,76.9,0.455,0.5,151.6,731.4,525.2,2,63.9,0
58.4,70.1,0.252,3.8,129.6,374.7,751.1,3,40.8,0
43.3,64.6,0.365,7.1,61.2,989.4,1299.4,3,45.7,0
31.6,76.3,0.833,1.5,87.8,1146.3,867.8,2,72.7,1
46.3,108.1,0.328,16.4,143.5,986.3,1212.0,4,72.8,0
92.2,69.6,0.741,18.0,28.0,6.9,992.8,1,79.3,1
144.7,73.5,0.451,9.2,103.5,765.5,1665.5,2,62.5,1
56.2,73.1,0.806,16.0,56.3,66.1,1518.8,5,33.7,0
162.2,81.4,0.76,3.2,33.6,312.8,966.8,3,41.6,1
125.2,101.4,0.633,5.6,148.2,76.1,1413.2,3,87.1,0
58.0,77.1,0.263,1.9,135.2,726.5,2531.6,6,73.7,0
38.1,99.3,0.505,4.9,50.0,825.5,729.3,2,22.0,0
179.2,61.3,0.704,2.0,138.0,141.8,688.8,2,75.3,1
125.4,104.2,0.404,16.6,44.8,463.7,1784.0,2,41.5,0
123.6,65.2,0.372,7.8,89.3,550.2,1098.3,2,16.9,1
27.2,57.2,0.434,14.7,123.0,446.0,138.4,1,53.7,0
71.0,63.7,0.631,11.7,97.1,149.6,2722.0,1,85.7,1
42.2,65.5,0.777,8.4,139.9,505.6,87.5,1,50.5,0
67.1,83.0,0.549,2.5,108.3,902.7,1705.9,0,94.1,0
13.5,79.7,0.49,22.3,83.3,89.9,1756.5,2,29.2,0
27.6,94.4,0.713,3.1,149.9,100.8,3722.0,0,43.1,0
20.5,57.8,0.778,1.9,29.9,429.0,116.8,2,16.3,1
108.4,82.4,0.94,4.5,90.9,1130.4,1140.2,5,19.0,1
174.9,73.3,0.824,1.2,114.2,803.9,720.0,1,43.3,1
116.2,89.7,0.836,4.4,137.9,816.0,531.7,3,57.3,1
74.1,57.4,0.463,2.6,98.1,437.5,163.6,1,34.0,1
32.4,56.9,0.407,2.7,144.5,714.4,1042.4,2,28.3,0
215.6,78.5,0.957,5.3,82.5,17.1,832.5,5,48.7,1
21.7,99.6,0.245,5.6,67.8,765.1,182.5,2,28.7,1
211.8,91.9,0.833,1.8,156.5,1096.4,1187.6,0,65.5,1
115.7,55.9,0.629,10.9,115.1,737.0,1657.1,2,91.4,1
38.5,64.8,0.468,3.7,82.5,1049.1,1799.5,3,79.5,0
25.7,67.5,0.673,2.7,143.6,870.1,2879.4,1,32.2,0
309.5,78.3,0.633,2.7,117.2,149.1,682.1,4,91.1,1
232.4,87.3,0.773,5.9,111.1,1083.4,3721.0,3,75.1,1
100.4,66.9,0.951,5.0,123.4,84.4,2456.8,2,27.4,0
152.3,76.0,0.801,5.0,124.7,643.1,472.0,3,61.4,1
12.2,87.1,0.231,3.3,91.6,174.9,258.2,3,92.3,0
320.1,76.1,0.725,19.9,81.6,19.0,735.9,1,22.7,1
253.7,62.9,0.441,1.6,147.8,509.3,666.8,1,36.7,1
287.0,82.0,0.864,8.9,92.1,357.6,1078.8,3,44.9,1
111.9,72.8,0.321,4.7,54.1,585.8,1100.7,2,24.2,1
120.1,102.5,0.333,18.3,95.4,694.8,1713.5,2,38.9,0
165.9,97.7,0.866,1.3,29.6,57.3,905.8,2,70.4,1
243.0,65.5,0.501,24.4,122.6,152.0,182.9,0,53.2,1
80.9,63.4,0.856,19.5,42.1,672.6,2394.8,5,48.7,0
94.0,74.1,0.856,24.2,40.1,415.1,494.9,0,49.6,0
57.3,77.7,0.514,4.3,152.8,876.4,4310.9,1,75.8,0
30.9,106.3,0.81,2.9,129.3,784.5,200.5,2,94.3,0
104.3,71.6,0.595,16.7,80.9,1015.5,3861.3,2,62.1,0
44.5,102.7,0.93,11.9,57.3,832.5,164.5,1,75.1,0
10.4,82.8,0.454,0.7,138.9,518.8,365.3,4,44.8,1
16.1,103.7,0.581,1.2,155.8,809.2,107.2,2,83.9,1
25.1,93.6,0.802,3.1,93.6,334.1,1515.4,4,48.6,0
49.5,94.0,0.903,5.3,103.3,371.0,2328.9,7,89.8,1
64.7,83.5,0.304,20.8,57.8,947.8,733.1,1,74.5,0
85.7,101.2,0.753,21.1,104.5,538.5,3216.0,2,71.6,0
32.9,69.0,0.356,24.9,79.1,959.1,1120.8,2,38.2,0
31.4,104.9,0.703,13.6,139.2,987.8,1243.1,3,78.7,0
114.6,90.0,0.381,16.3,75.9,1029.8,2290.4,1,23.4,0
5.6,79.1,0.413,1.7,112.6,1100.4,472.5,2,58.0,0
93.2,109.0,0.865,11.5,52.5,520.0,574.8,0,73.8,0
18.3,102.4,0.625,21.8,37.2,386.0,2886.7,4,85.7,0
59.9,97.5,0.158,20.0,30.4,700.7,2824.7,4,60.6,0
84.0,70.1,0.346,2.2,81.1,448.6,4550.0,2,35.7,0
34.1,108.6,0.757,3.1,47.1,723.3,2835.4,2,82.9,0
355.6,95.9,0.938,0.9,159.1,848.2,213.5,3,76.4,1
123.4,88.3,0.359,0.9,132.8,827.6,2132.8,0,27.3,0
16.8,105.7,0.338,5.9,118.6,452.6,682.8,0,84.8,0
337.2,63.9,0.613,5.1,133.4,204.4,5676.4,2,91.8,1
108.3,62.6,0.577,1.1,60.5,519.5,817.0,2,58.0,1
242.1,86.0,0.808,16.5,143.7,175.4,1018.5,0,18.1,1
28.5,58.1,0.888,24.8,159.4,1068.7,955.5,1,88.2,0
42.2,91.5,0.885,17.7,64.1,418.3,515.9,3,24.8,0
36.9,68.2,0.712,2.7,157.9,189.6,143.6,3,65.6,1
178.0,61.5,0.845,2.2,68.3,35.4,2762.0,1,47.1,1
59.3,77.5,0.586,19.7,26.6,776.8,1997.5,2,94.4,0
43.5,80.6,0.689,0.7,74.6,766.1,230.3,3,88.4,0
105.9,64.4,0.569,20.2,159.7,412.0,1849.5,1,77.8,1
79.8,57.3,0.925,12.6,110.7,90.7,1229.7,1,30.9,0
143.7,77.8,0.476,22.5,118.9,494.5,681.4,2,70.9,1
237.7,96.8,0.777,5.7,57.2,376.9,401.7,3,60.8,1
170.7,103.1,0.68,3.5,44.7,814.2,2407.0,4,25.8,1
67.9,60.4,0.335,0.6,144.5,728.9,1495.5,0,78.6,0
90.2,83.9,0.552,4.5,80.8,440.7,1002.2,4,21.9,0
236.2,69.5,0.83,0.9,25.6,265.4,1178.6,3,53.5,1
107.2,75.6,0.678,3.9,64.7,1185.7,164.6,1,49.1,1
32.0,106.3,0.572,2.1,51.4,547.5,820.8,2,79.5,0
42.3,74.4,0.795,3.3,106.5,827.5,308.4,2,49.2,0
13.4,75.1,0.352,5.5,127.1,173.0,330.4,5,70.5,1
105.1,66.5,0.953,22.3,92.2,585.3,1349.2,3,53.3,1
161.1,107.8,0.872,5.6,50.1,37.9,2956.4,3,61.6,1
143.6,80.1,0.573,19.5,32.8,609.0,670.5,1,34.3,1
69.4,86.4,0.697,9.6,67.3,1157.0,329.5,4,31.2,0
42.1,79.9,0.776,5.1,133.8,464.1,1305.5,3,71.8,0
302.3,68.9,0.679,2.0,81.6,51.6,2509.3,2,24.8,1
18.4,99.6,0.781,5.0,59.1,42.0,1705.5,1,29.1,0
24.3,56.6,0.842,23.6,27.8,468.6,2486.8,1,90.3,0
45.8,93.0,0.44,2.3,92.0,196.2,972.9,3,35.3,0
343.4,87.7,0.409,10.9,117.5,32.9,1722.6,1,40.9,1
34.3,62.9,0.633,8.8,50.7,908.7,231.1,2,65.7,1
89.0,64.1,0.593,3.1,97.5,552.9,563.8,2,50.2,1
108.1,91.3,0.618,2.9,81.8,350.6,642.3,3,59.7,0
90.1,72.2,0.836,20.6,120.0,1080.6,909.2,2,26.6,1
98.6,69.6,0.486,8.7,141.2,143.8,3225.4,3,68.8,1
16.3,58.3,0.584,8.0,66.5,1147.3,2538.6,1,27.5,0
16.4,97.2,0.363,0.8,147.1,380.2,223.4,2,74.8,0
115.3,103.5,0.721,2.1,120.4,1066.6,277.6,4,56.9,1
91.5,100.1,0.493,12.3,30.0,725.5,581.1,0,80.3,0
47.0,80.6,0.601,5.4,131.8,992.9,462.2,3,28.8,1
33.7,84.4,0.634,5.3,91.8,1180.9,1194.7,3,45.2,0
96.4,68.3,0.544,7.9,152.6,349.6,2846.9,1,82.7,0
170.8,64.5,0.683,2.6,68.7,1153.6,3983.4,0,78.9,1
5.7,100.3,0.724,0.6,104.8,470.4,1322.2,4,92.3,0
24.3,98.9,0.716,19.0,154.1,465.7,2235.4,3,32.8,1
51.5,97.8,0.462,1.0,61.6,411.8,943.8,2,58.1,0
63.9,80.5,0.948,12.3,88.7,652.0,330.3,0,16.4,0
141.5,102.5,0.436,2.2,126.6,189.2,942.5,2,92.2,1
42.1,105.9,0.555,10.0,118.3,666.7,1021.8,2,29.0,0
174.0,73.1,0.842,13.7,138.2,652.3,1677.9,5,87.4,1
168.7,67.4,0.759,2.7,95.2,915.5,348.0,2,69.3,1
15.4,80.5,0.549,16.4,68.1,1001.2,601.2,1,89.9,0
314.3,64.9,0.72,0.5,97.2,531.3,593.1,3,34.9,1
311.1,103.6,0.675,6.0,72.2,366.3,3896.0,0,42.6,1
24.4,73.6,0.569,18.0,48.8,314.9,754.3,1,28.2,0
29.7,86.7,0.353,3.6,99.9,237.6,1738.3,0,48.8,1
299.0,87.7,0.557,4.7,31.5,73.9,1717.5,4,90.8,1
89.8,83.3,0.689,3.2,29.9,414.2,420.4,3,60.7,0
140.7,63.6,0.479,19.6,33.7,327.9,1068.0,5,48.3,1
103.8,109.5,0.585,3.6,115.8,1159.9,2746.6,0,41.0,0
119.2,64.5,0.427,2.2,79.9,671.5,823.7,2,61.8,1
39.3,96.3,0.557,12.4,91.7,420.0,3533.1,6,72.9,0
122.8,98.5,0.609,1.1,71.4,698.7,339.7,1,47.5,1
17.0,63.0,0.656,2.0,59.2,171.3,142.5,2,33.5,1
10.8,106.3,0.492,3.3,73.4,535.6,2714.7,2,61.8,0
40.4,81.8,0.414,3.6,51.1,753.4,2308.1,4,44.2,0
55.1,89.6,0.508,1.6,116.6,589.2,5935.9,1,94.5,0
49.4,90.3,0.815,14.3,38.7,485.1,1415.0,2,50.3,0
119.0,82.8,0.784,4.3,94.8,1192.6,3361.6,1,49.8,1
22.0,62.8,0.84,0.8,89.4,1057.0,2155.0,1,82.2,0
89.3,96.3,0.494,18.3,65.8,750.0,2282.8,1,35.1,0
141.5,87.0,0.793,8.3,38.8,685.4,1060.4,3,20.3,1
34.1,61.5,0.676,1.2,120.0,746.7,628.2,2,83.3,0
255.8,93.5,0.866,3.7,101.9,245.6,3321.9,4,62.1,1
125.2,93.7,0.375,5.4,134.3,477.2,729.0,0,35.8,1
24.8,85.2,0.828,3.5,56.8,52.2,978.8,2,42.4,0
23.4,60.0,0.863,4.1,131.9,573.3,759.0,1,49.1,1
45.9,74.4,0.869,4.1,64.4,653.9,1048.4,3,69.4,1
8.3,57.8,0.617,1.0,40.2,277.2,813.0,4,52.5,0
28.3,81.3,0.532,21.2,43.2,1157.0,109.0,0,46.7,0
44.1,104.9,0.74,3.9,54.8,1091.8,2615.0,3,77.4,0
114.3,55.1,0.724,6.9,117.1,868.0,755.2,1,20.7,1
163.8,69.7,0.631,0.5,57.9,642.4,1116.8,3,67.2,1
181.7,99.0,0.609,5.7,106.5,1044.6,229.9,1,50.9,1
55.4,55.5,0.532,1.6,59.6,161.1,54.1,2,41.8,0
152.0,55.6,0.189,20.4,74.3,949.7,387.7,3,89.2,1
158.8,88.6,0.65,4.2,145.1,154.2,1513.3,2,77.2,1
20.4,98.4,0.941,4.3,92.5,954.1,175.4,1,32.5,1
37.9,97.7,0.493,1.6,106.0,334.5,2924.8,2,67.2,0
21.1,97.9,0.664,7.0,50.6,1053.1,340.5,2,80.8,1
48.2,74.9,0.805,3.5,42.8,1133.1,324.7,3,94.1,0
51.7,103.5,0.846,4.8,80.8,182.8,290.3,3,70.9,1
24.6,55.7,0.771,7.9,140.5,557.9,66.9,3,70.3,1
171.7,72.2,0.739,4.0,57.5,1177.3,1823.1,2,64.1,1
350.2,73.5,0.429,14.8,108.9,582.7,2545.7,2,18.2,1
114.6,64.1,0.687,3.5,142.7,1036.9,1192.8,2,61.8,1
34.9,73.5,0.335,2.3,151.1,708.5,300.2,3,79.4,0
131.4,87.2,0.734,3.3,159.2,453.5,453.0,2,46.6,1
12.8,83.6,0.703,12.6,128.0,346.5,825.3,4,62.0,0
117.5,72.6,0.94,2.6,35.1,247.9,3754.0,0,89.1,1
90.7,96.2,0.896,2.8,142.6,915.3,391.0,1,28.8,1
346.2,94.3,0.507,1.3,144.6,466.9,1628.5,5,37.4,1
78.6,70.4,0.248,4.0,100.2,616.0,744.6,3,23.8,0
34.9,72.8,0.341,0.8,34.1,593.3,474.3,4,55.0,0
30.0,70.8,0.71,1.0,89.3,694.8,780.4,1,82.2,0
59.6,62.1,0.547,4.2,53.4,1039.4,138.6,0,49.8,0
170.0,96.4,0.692,6.7,84.7,1177.0,1973.5,1,20.6,1
107.2,57.5,0.286,11.2,122.8,492.1,384.5,1,36.1,1
94.4,63.3,0.662,1.9,115.1,993.9,1601.0,1,86.2,1
81.2,60.8,0.733,6.7,130.3,918.6,135.0,7,59.6,1
57.8,100.4,0.832,7.3,89.3,690.4,3773.9,3,88.1,0
242.1,57.4,0.42,23.8,94.0,1147.5,307.3,4,81.8,1
28.0,91.6,0.557,7.6,151.3,244.6,2622.1,3,48.1,0
23.2,57.4,0.703,2.4,110.2,135.6,2039.6,3,65.7,1
30.7,98.3,0.896,3.1,125.9,1025.5,4175.2,3,68.2,1
174.2,105.2,0.725,1.4,114.7,529.8,829.9,2,74.7,1
136.3,81.8,0.661,5.6,111.5,1017.1,1609.7,3,41.6,1
280.4,99.2,0.742,1.7,148.3,1072.2,605.8,3,38.1,1
43.4,93.9,0.476,1.3,73.1,79.6,294.6,1,69.8,0
170.3,98.8,0.665,3.3,82.7,1060.7,752.4,2,80.5,1
80.1,97.2,0.429,24.8,76.3,540.7,267.5,1,48.1,0
210.9,66.3,0.966,3.3,128.3,615.0,4873.8,1,40.7,1
131.7,82.5,0.876,22.4,142.2,753.8,171.4,1,81.0,1
57.4,107.8,0.475,1.9,73.3,1112.0,1117.6,5,70.0,0
116.9,73.9,0.365,3.6,44.2,27.8,1231.7,1,42.5,1
59.5,108.4,0.886,5.1,91.7,574.8,976.8,2,57.4,0
63.4,87.1,0.456,3.4,157.9,826.8,1352.3,2,91.9,0
279.8,80.4,0.621,3.7,52.5,868.6,198.2,2,75.0,1
24.9,91.2,0.556,11.9,86.0,832.6,1021.7,1,32.7,0
319.2,99.9,0.529,11.9,61.6,165.6,456.3,3,38.6,1
84.4,76.7,0.827,4.2,149.6,362.8,3429.6,1,36.2,1
248.9,56.8,0.546,2.1,99.4,433.7,1772.9,2,82.9,1
156.7,94.0,0.668,5.5,103.1,966.3,4362.9,1,66.3,1
35.5,107.6,0.511,5.5,26.1,338.1,95.9,1,90.2,0
81.6,89.4,0.935,3.2,113.1,256.8,452.8,5,22.3,1
55.1,65.4,0.516,24.6,66.4,1149.2,310.9,4,19.2,0
178.2,68.7,0.86,3.8,94.3,15.6,63.5,2,69.1,1
76.1,105.0,0.594,2.9,96.7,1197.4,383.0,2,36.3,0
113.3,55.7,0.494,1.5,105.0,813.8,1412.7,3,69.3,1
59.2,85.2,0.884,2.0,136.2,995.0,365.3,8,72.9,1
22.4,63.7,0.762,6.7,65.4,357.1,903.6,1,39.4,0
79.2,70.6,0.785,18.3,59.6,22.1,2675.2,0,91.2,0
122.6,71.9,0.861,5.4,132.4,886.8,1470.1,2,77.0,1
347.0,67.1,0.452,1.1,122.0,1001.8,652.3,2,44.4,1
287.8,98.6,0.608,0.6,55.5,889.9,609.2,3,48.0,1
40.5,73.3,0.566,5.8,25.1,175.7,780.0,0,72.3,0
52.7,74.0,0.514,18.9,114.9,905.3,283.8,5,39.3,0
60.2,79.9,0.281,2.3,46.2,923.9,1256.1,2,38.6,0
262.7,104.6,0.797,15.7,154.2,792.0,593.4,1,65.0,1
247.9,92.8,0.595,17.3,106.6,920.5,2345.6,2,25.8,1
51.6,58.4,0.831,3.3,139.7,1015.9,1745.4,6,94.5,1
53.4,57.2,0.468,4.0,133.8,738.3,1181.5,3,38.0,0
103.5,86.2,0.932,5.3,100.3,110.9,593.4,5,45.6,1
132.5,103.8,0.892,1.4,84.2,587.7,332.8,4,32.9,1
17.0,72.8,0.661,24.5,92.1,97.8,1846.1,2,66.5,0
84.6,68.6,0.855,4.2,133.4,492.0,849.6,2,19.8,1
32.7,96.2,0.321,0.9,111.5,491.5,355.5,4,89.2,1
278.3,88.1,0.164,13.1,52.8,83.9,310.6,2,39.3,1
84.5,86.1,0.849,3.3,107.3,421.8,267.0,1,89.2,1
18.2,63.2,0.744,15.5,79.6,137.6,1851.6,5,35.3,0
109.4,64.7,0.889,1.8,33.3,970.8,362.1,3,56.1,1
48.2,70.5,0.415,1.6,76.5,1137.5,947.5,2,70.6,0
155.8,66.4,0.619,3.7,55.7,91.4,770.8,2,64.0,1
238.5,108.4,0.316,3.2,138.2,1146.4,1089.9,1,56.0,1
109.9,56.0,0.286,19.2,39.2,629.5,2566.2,1,78.1,1
316.1,89.4,0.663,24.7,73.7,363.0,2477.6,1,52.6,1
59.2,83.5,0.425,15.5,118.9,96.9,769.8,1,41.7,0
75.6,72.8,0.689,3.8,146.1,603.2,68.6,1,72.5,0
35.8,103.8,0.562,4.1,70.3,954.4,717.1,1,90.0,0
273.0,91.9,0.786,0.8,106.9,850.0,1168.3,2,63.1,1
17.5,109.9,0.695,1.6,75.4,65.0,1029.1,3,37.4,1
221.4,64.3,0.859,8.7,52.4,92.1,1314.4,1,76.0,1
174.5,59.8,0.526,0.8,69.0,486.4,250.8,1,76.0,1
37.2,62.7,0.319,4.6,110.8,357.9,1298.0,5,36.3,0
125.6,69.8,0.216,23.7,121.7,282.7,292.0,2,45.8,1
315.6,77.9,0.736,22.7,75.0,340.8,1716.1,1,26.3,1
16.0,102.4,0.504,3.5,45.6,965.2,547.0,5,21.4,0
5.9,70.6,0.288,0.9,43.8,1115.4,1535.0,4,79.6,0
37.9,105.3,0.568,13.7,134.7,489.1,108.9,2,44.8,0
208.0,80.5,0.727,3.2,113.2,1087.8,678.8,1,37.5,1
51.0,90.6,0.745,13.7,123.3,389.2,1515.1,0,35.5,0
288.0,69.5,0.265,4.7,90.9,574.3,358.8,5,21.0,1
129.2,63.6,0.513,5.2,86.7,275.1,1953.4,3,93.8,1
151.0,102.8,0.593,4.6,53.5,770.4,1245.6,1,44.4,1
64.9,61.0,0.275,1.6,47.7,1174.9,1112.8,4,28.1,0
33.4,97.6,0.745,4.7,45.8,726.2,573.5,1,84.1,0
40.7,87.0,0.777,4.7,158.9,432.6,840.4,4,72.8,1
25.9,102.4,0.862,3.6,135.8,779.1,1141.6,1,68.0,0
88.7,94.5,0.637,5.9,109.5,151.9,817.4,1,38.8,0
145.2,70.5,0.817,23.6,53.9,1066.9,1488.0,2,48.2,1
101.9,86.6,0.641,2.2,70.6,606.2,732.4,7,82.3,1
285.9,55.7,0.735,2.7,72.4,542.0,321.2,3,66.2,1
64.6,81.1,0.414,2.9,89.5,705.1,338.9,4,42.7,1
53.8,59.7,0.234,2.0,82.0,751.6,57.0,1,23.7,0
75.3,78.6,0.481,3.0,151.1,90.8,479.7,0,87.0,0
34.0,61.0,0.54,5.7,122.3,820.7,1708.4,3,91.4,0
35.4,107.6,0.179,5.7,36.0,294.1,1946.8,6,72.5,0
82.7,83.8,0.673,1.9,73.6,858.2,321.5,1,70.3,0
281.8,105.2,0.342,4.2,42.9,987.9,3884.3,2,58.0,1
160.1,56.2,0.588,2.1,62.7,965.7,887.6,1,92.7,1
43.6,90.1,0.768,5.1,154.5,665.2,3036.4,3,70.5,0
145.4,71.9,0.508,19.0,120.2,626.6,1522.1,2,21.1,1
23.7,78.8,0.598,4.0,26.1,175.7,1588.0,1,22.3,0
146.2,103.0,0.748,19.2,69.4,931.5,156.7,4,92.1,0
307.8,108.9,0.97,5.4,84.2,329.3,348.1,2,90.5,1
50.3,68.6,0.909,2.2,106.3,598.6,60.6,1,59.6,0
169.5,107.2,0.651,24.3,92.5,344.7,1561.1,4,32.1,1
297.6,92.9,0.382,13.8,34.4,164.9,556.7,1,61.7,1
124.6,107.3,0.748,7.8,94.6,757.3,1903.8,0,76.1,0
52.3,85.9,0.397,16.2,42.6,69.9,546.7,7,15.7,0
54.5,107.8,0.589,4.9,95.1,899.6,2103.3,1,80.8,0
54.8,104.1,0.467,2.7,58.2,384.5,218.1,2,52.2,0
256.9,62.1,0.618,2.2,44.5,5.2,278.5,1,52.1,1
87.1,72.1,0.726,0.8,63.9,615.8,550.2,1,49.7,1
128.5,68.4,0.18,12.4,38.4,61.0,680.1,1,70.3,1
47.5,86.5,0.48,6.9,63.3,335.0,564.5,3,31.8,0
42.7,99.2,0.729,9.4,142.0,849.8,1780.9,4,63.5,0
23.5,96.8,0.845,14.2,66.5,79.9,172.4,1,18.5,0
47.0,95.0,0.642,18.2,88.5,1008.0,569.2,3,79.9,0
13.8,75.6,0.549,2.7,95.2,9.6,2228.6,2,80.2,0
50.7,62.7,0.753,1.2,49.1,300.0,133.0,1,40.0,1
28.0,66.6,0.501,2.7,84.6,890.4,3473.9,3,23.4,0
343.5,95.8,0.622,1.7,140.2,382.9,5199.9,3,74.8,1
71.6,63.1,0.644,0.6,35.9,126.8,161.3,4,52.6,1
45.4,67.3,0.717,20.3,149.6,435.5,463.1,1,89.0,0
261.7,78.4,0.389,9.5,142.6,328.1,609.0,2,43.3,1
35.1,59.0,0.626,4.4,140.5,1012.0,1847.4,0,82.3,0
161.8,66.7,0.787,2.2,51.8,379.5,1137.4,1,17.0,1
43.9,63.2,0.504,1.8,90.4,947.8,1290.6,3,76.8,0
348.8,107.3,0.539,11.6,108.2,1070.8,1750.2,3,69.3,1
74.1,65.5,0.535,24.3,38.5,523.4,200.6,0,57.1,1
240.8,102.4,0.684,1.4,100.2,1092.4,2199.2,2,87.8,1
103.9,61.3,0.619,0.8,138.4,455.9,1517.5,3,90.4,0
70.5,102.8,0.927,4.4,151.4,1157.1,1083.4,4,89.4,0
277.6,88.0,0.358,1.0,62.6,111.7,2695.8,2,62.8,1
343.5,101.7,0.766,13.7,64.0,826.0,1496.0,3,56.6,1
105.5,102.7,0.929,20.2,61.5,595.1,320.3,4,36.5,1
340.9,87.8,0.308,13.3,45.7,468.2,724.0,4,28.0,1
216.3,105.5,0.698,0.8,83.1,761.1,867.6,1,59.6,1
41.6,87.2,0.457,3.5,130.9,846.1,118.2,3,26.9,0
91.7,94.2,0.733,3.6,121.1,10.2,3761.7,0,28.8,0
330.8,77.9,0.783,1.9,146.5,204.5,215.2,2,43.5,1
95.8,105.3,0.741,3.9,73.0,857.1,1484.7,4,29.9,1
284.4,100.3,0.555,2.1,102.2,801.3,896.8,1,55.1,1
130.6,64.2,0.491,2.9,128.5,1159.4,81.2,2,68.1,1
48.6,86.7,0.414,2.1,146.3,914.4,3154.3,2,70.8,0
131.7,104.3,0.757,14.5,142.7,1141.2,2341.3,5,57.6,0
190.1,98.6,0.361,0.6,87.8,844.5,941.5,2,56.7,1
14.7,107.9,0.506,5.5,147.4,361.2,362.0,0,53.0,0
111.1,67.7,0.555,15.8,84.9,130.9,205.6,3,34.6,1
359.7,75.2,0.668,1.1,146.9,939.3,591.9,2,67.3,0
42.0,82.9,0.565,1.5,129.9,774.8,403.9,3,67.6,1
261.4,67.8,0.495,1.5,54.9,62.6,897.9,3,35.5,1
174.1,76.7,0.487,5.4,150.5,435.3,4122.2,3,71.0,1
33.2,84.6,0.463,1.1,57.7,1148.4,1076.7,2,83.6,0
108.6,65.5,0.572,3.7,147.6,603.0,2698.0,4,62.6,1
34.3,69.1,0.674,4.0,108.0,522.1,1312.8,3,24.4,0
37.9,61.9,0.956,0.9,115.1,552.0,823.8,4,41.2,1
